landslide_size,fatality_count,longitude,latitude
small,0,-123.9647618,45.91520389
medium,0,-121.7747764,36.23912968
medium,0,-121.501461,36.000259
small,0,-80.092156,39.732742
small,0,-123.0098213,38.80779455
medium,0,126.1657482,7.796861888
small,0,-122.3127754,40.78935149
small,0,-122.0838653,40.71264607
small,0,-122.0859022,37.11761054
small,0,-80.69692347,40.77479079
medium,0,-119.9142097,39.30552057
small,0,-122.1903741,37.83130513
small,0,125.1815517,6.769806329
small,0,124.891843,8.991165
medium,4,146.5810575,-7.149976033
small,0,93.79559574,27.11610665
medium,0,124.6312444,8.473637355
small,0,93.118105,25.181453
small,2,92.012806,25.178619
small,0,-122.4228509,45.98329529
small,0,-119.8518368,34.53213194
small,0,174.5370837,-35.62543214
large,13,71.56077472,35.99797569
medium,1,112.164807,-8.168861
medium,3,80.77697,7.704408
medium,2,91.588893,24.506937
medium,0,73.3605212,34.57829667
small,0,121.0504722,13.91531965
medium,2,-79.517116,9.00679
small,0,74.81907701,35.72120055
medium,0,-119.801875,49.756601
small,0,-116.9164557,48.21279544
small,0,-122.285041,47.734742
small,0,91.87113067,25.82601444
small,1,73.3456681,31.50015823
unknown,0,75.21350071,33.24823884
small,0,-122.678683,53.900846
large,9,-76.810198,2.452671
small,0,84.43283218,27.79532591
small,0,-76.3807032,17.91377914
small,0,-122.8718206,45.59489027
very_large,0,73.65631116,40.74603915
small,0,124.4806713,11.21089464
medium,0,89.90712175,27.02099026
medium,0,-9.13156,38.720365
small,0,-122.0333076,47.28549545
medium,0,123.869359,10.40539545
medium,0,117.6066571,28.93439223
unknown,2,102.6006263,24.353826
medium,0,-120.4499206,38.77083069
medium,0,104.065852,30.657544
medium,4,107.5429852,-6.819792175
medium,0,178.371324,-17.942215
small,0,-6.277283962,55.19060657
unknown,,110.3254073,-7.501529051
large,0,-149.581559,-17.57752959
small,0,-116.8789588,33.30519197
medium,3,116.7514166,24.74540185
small,0,101.0518731,5.490492298
medium,0,-76.446345,18.085673
small,0,-120.4896612,38.76605491
small,0,-85.12267855,35.26818518
small,0,-117.018195,32.491079
small,0,-83.4164066,38.0749613
small,0,-116.9953659,32.97668497
small,0,-61.165938,13.168639
small,0,-122.4124263,44.12206433
medium,0,-4.562811592,50.9084437
small,,-122.9518452,43.30125305
small,0,-119.9205469,38.77656298
small,0,19.935972,39.746323
small,0,-82.337661,35.74856262
small,0,-79.863039,43.246274
small,0,175.84498,-37.122322
catastrophic,329,-76.63992276,1.151898036
small,0,-118.5872534,35.55938329
small,0,101.9674097,2.718876992
medium,0,11.31096571,11.28577212
small,0,-116.172497,46.483063
unknown,0,-76.155795,-12.975659
large,0,177.2938257,-38.18869842
large,0,13.705423,42.779003
medium,0,77.20355516,31.10312666
small,0,-84.22811475,36.62937456
small,0,102.064002,5.390276
medium,6,109.9210095,32.70502653
medium,0,85.343049,28.18269
small,0,-119.1744426,50.77647805
small,0,-110.7105473,32.36993877
small,0,-121.4039357,49.57167719
medium,0,-120.0729447,48.34711783
large,0,123.7297874,13.28549037
small,0,175.084997,-36.798102
medium,0,101.747557,3.070438
large,0,99.96997487,0.22873047
,0,85.373125,28.2622
medium,0,-112.032096,36.187845
unknown,,71.99993036,39.66993303
small,0,-119.30521,50.248237
,,111.845613,-7.803124
small,0,-120.2613976,38.77856835
large,0,-118.22276,36.592541
large,35,13.77837342,42.42959301
small,0,175.7762309,-40.31050874
small,0,101.8207872,4.848737229
small,0,-118.197505,48.69637244
medium,1,94.18315697,28.10756941
small,0,-118.8114018,34.00612387
small,0,-76.28628106,17.97569294
medium,0,-156.04243,20.66346651
medium,0,-81.48218355,36.411747
medium,0,11.240935,6.817009
small,2,80.794842,6.959222
small,0,174.616841,-38.70743
medium,2,91.80439129,22.97758595
medium,0,71.50740153,39.34103606
medium,0,-122.6347989,42.13381148
medium,0,-121.2386985,50.36554226
large,17,-75.49742754,5.076694444
small,0,-117.388065,33.21481
medium,8,117.1030201,5.268333182
small,0,-115.6191942,46.84183063
small,0,-122.021859,47.53222
large,0,-124.3049956,43.20365429
small,0,-122.7012766,45.51457205
small,0,-122.1856476,47.47729387
small,0,-119.722696,48.56465589
small,0,-117.4982338,34.23938592
small,0,-120.3951429,37.97107992
small,0,-112.1241307,36.0814451
large,0,83.244916,28.064974
medium,0,-117.0382904,49.06108608
small,0,-122.9983763,46.10010136
small,0,-123.3280821,42.42373266
medium,0,-116.3498136,48.6449901
small,0,76.869056,11.339753
small,0,74.61062816,36.2806339
unknown,1,31.750982,-20.223333
small,0,-119.305408,34.48790177
medium,0,-111.925961,33.431515
medium,4,46.27111398,36.23342566
,0,86.398964,27.140584
medium,0,71.03024017,41.75450225
medium,1,74.03027722,34.08452617
small,0,101.379313,4.470971
medium,4,77.13685018,31.0563269
small,0,93.72386429,24.79591421
medium,0,-119.6632642,49.62223265
small,0,-77.11404365,45.81932865
medium,0,75.18163117,33.30044087
small,,89.57220662,27.02856666
medium,0,-123.5759976,44.15797479
very_large,3,-73.26556208,-16.38701661
medium,0,85.156627,20.944738
small,0,-110.7420242,43.31347825
medium,0,73.34965668,40.555957
large,0,8.035004131,5.534740788
small,0,-119.740357,34.41189295
medium,0,-108.1901238,43.54829
small,0,-116.340039,48.656783
small,0,73.98356806,35.44377033
medium,0,107.9346103,-6.895652888
small,0,-116.8687058,33.28491163
medium,0,-123.593824,42.57651795
small,0,-91.096206,42.759463
small,0,72.79989006,34.89483946
small,0,-123.049734,44.929589
medium,0,-113.907046,35.117392
medium,0,-122.368876,47.325353
unknown,1,-70.737359,-34.21042
small,0,-122.6193348,45.34401354
small,0,-120.3290473,50.76327922
medium,2,101.7965988,3.080509303
medium,0,-122.0110634,47.38482082
medium,10,92.47207294,22.90813548
medium,0,-117.4793337,34.31601832
unknown,7,71.786687,35.378269
medium,,68.62977171,39.23401474
small,0,-122.347458,47.535134
small,0,-110.7181389,32.34585132
medium,4,83.583154,28.282927
medium,6,115.6917701,39.97818728
medium,0,77.22321527,43.21047392
medium,3,-74.6291448,-15.43182932
small,0,77.00009329,30.8754355
medium,1,91.79904872,25.43807422
small,0,76.801586,11.329547
medium,0,109.003601,11.398541
small,0,-122.838041,43.312864
medium,0,-72.425793,46.499507
small,0,-119.076402,50.791084
medium,0,-123.523467,43.399103
small,0,-123.9588755,45.78715735
unknown,1,115.3306784,-8.199886501
medium,,71.73182497,40.04389738
small,0,110.41455,-7.00063
medium,0,105.3439054,10.50547001
small,0,-82.617208,35.68457
small,0,-2.621487,49.454804
small,0,6.658183,46.51108985
small,0,-119.007904,50.765915
small,0,-119.1013982,50.78852866
small,0,-119.339699,50.764389
small,0,174.656243,-36.897886
medium,3,111.0302789,-7.620422766
small,0,-82.29706429,37.69857085
medium,0,-123.5898268,44.13859082
small,0,-119.305557,34.281648
medium,0,-118.5849607,34.06239011
small,1,82.210221,19.663933
small,0,-119.9048334,38.97339464
small,1,87.196504,27.340009
large,3,97.78388889,3.488901522
small,2,91.9630294,25.51826286
medium,0,123.9151978,10.42315598
medium,2,91.85294885,26.16066111
small,0,153.429014,-28.708321
small,0,-110.955201,43.497427
medium,0,114.5253161,3.969957896
medium,0,-122.738416,46.029522
medium,0,99.071045,19.7295408
small,0,-113.5490905,37.12103728
small,0,-122.7185838,45.53803931
medium,0,74.24641226,34.58916028
small,0,123.877217,10.41107984
small,0,75.44618906,33.1292173
small,0,-123.1317492,47.4169527
small,0,-82.43717873,39.31117535
medium,0,121.144802,17.108372
large,13,26.127974,-10.605689
medium,1,93.62407259,27.82743132
small,0,123.8798488,10.36635804
small,0,-85.01283147,39.41631217
very_large,13,-43.42891666,-20.23931048
small,0,-116.7619053,49.14619326
small,0,-84.08529923,36.2210159
medium,4,70.760821,33.365952
small,0,-118.6402004,38.43665145
small,0,-117.371061,49.97856299
small,0,-121.429282,49.558733
small,0,-122.716574,45.506282
small,0,89.79033898,27.51353298
small,0,-118.450724,34.131611
small,0,-122.3038035,47.49931548
large,0,6.245488889,5.049029288
small,0,81.58545459,29.44260809
medium,2,39.63285517,-4.005120887
small,0,101.7721705,3.191775857
small,0,93.02746602,23.65637182
small,0,-83.181625,37.244089
medium,0,-90.048951,38.60823855
medium,1,124.5923832,11.02032339
small,1,91.763689,25.092576
medium,0,75.796448,33.220138
small,0,-76.86218625,18.14814456
medium,0,-179.9807656,-16.4992247
unknown,0,123.564923,10.1943788
small,0,-122.4077077,47.28796522
small,0,-122.7990573,45.95746074
unknown,18,-77.277592,-8.980346
small,0,-82.81854517,37.12566076
small,0,93.65156438,27.1071241
small,1,45.89296276,35.99335269
small,0,-112.5160729,34.47125319
small,0,-118.5046804,34.019251
small,0,-120.6722988,38.30334872
small,0,-77.62667936,45.38291482
small,0,-122.3846014,47.22834281
medium,1,83.405823,28.101232
small,1,87.322163,26.985606
small,0,-118.509724,34.022705
small,0,173.7165281,-35.8166324
small,0,93.141692,25.481623
,0,-120.704661,38.297838
small,0,-92.79794505,38.17483722
small,0,-122.8087328,45.298184
large,0,-112.114258,37.683734
medium,0,-112.9483461,37.26104331
large,0,-76.66275382,-11.9028289
medium,0,-114.5205872,42.63338074
medium,0,-122.8190661,45.61062404
small,0,178.4603002,-18.08435942
small,0,93.89896294,24.83507319
medium,0,75.81055668,33.17580726
medium,0,84.811891,28.471897
unknown,3,115.4153855,-8.213841663
medium,0,178.321201,-16.805174
medium,4,51.24268766,36.27317631
small,0,-122.134723,45.575361
unknown,1,75.19067397,33.43537575
small,0,-116.311247,48.694816
medium,0,75.81088889,33.17598419
small,0,41.662586,41.582475
small,0,-117.1616583,33.32657967
small,1,75.19427899,32.99132221
medium,0,124.2689432,13.77195072
unknown,2,-73.64232847,4.815958691
large,14,93.63051815,27.21668161
unknown,0,75.19440189,33.37197314
unknown,0,72.88344398,40.89599912
small,1,73.36312926,18.769972
small,2,75.730159,32.83198
medium,7,105.219712,19.603396
small,0,115.5947654,40.02005765
small,0,-82.23036111,36.27035576
medium,0,24.16620636,48.0243833
,0,143.427857,-38.78159
small,0,77.60234008,32.3071683
small,0,-79.94953944,43.26556637
small,3,76.97925203,8.584503303
small,0,-112.1239698,41.70380755
small,0,36.79391662,-7.579046857
small,0,-119.7564456,37.73075352
medium,0,176.2877483,-37.73674273
small,0,-118.7040568,34.08329546
large,5,111.806656,-7.765408764
medium,0,-122.39457,47.802118
medium,0,111.6796011,-7.8536645
small,0,-119.340713,50.767546
small,0,93.70684171,24.37169581
medium,0,174.6494078,-36.95034055
small,0,-122.2456413,47.96070249
small,0,-107.7735894,32.9134621
unknown,0,-78.4920607,-0.375033658
small,0,-116.155712,48.794633
small,0,-122.330284,47.887146
medium,0,81.322472,29.61896246
small,0,-112.093012,36.04764
small,0,-84.51053138,39.02784308
unknown,0,-122.9554581,47.38035226
small,0,84.55829403,27.85256028
medium,0,116.447249,6.159049
small,0,178.5280707,-17.96882023
small,0,-108.260446,39.187924
small,0,-117.264604,45.973789
small,0,-2.248379,53.717768
medium,0,-123.620023,44.12321599
large,,-76.90119589,-12.01467789
medium,2,72.75163388,34.91321927
medium,0,98.302934,7.896147
small,0,-83.108536,37.277007
small,0,-118.9831899,51.23626124
large,0,-68.06892167,-16.54900909
very_large,0,18.07769206,44.14353772
medium,0,113.42223,3.215342
medium,0,-61.12717,10.82004
medium,10,74.77415081,34.63639
medium,3,91.9234343,25.67836832
small,0,-122.822548,45.629207
medium,0,73.34015666,40.86625858
small,0,75.44618906,33.1292173
medium,0,74.76317443,33.85483981
small,0,-179.8647,-16.811107
small,0,179.402164,-17.311122
large,0,93.79758632,7.044361138
medium,1,85.50492198,27.56884999
medium,0,93.60505989,27.0844941
small,0,174.648774,-36.943557
small,0,-123.541517,43.39079798
small,0,77.22157675,32.34193603
small,0,-122.960461,45.531962
small,0,178.4846638,-18.0901755
small,0,-122.3511262,47.96976148
large,0,-117.2441381,46.04343186
small,0,-122.721696,45.520603
medium,0,-116.5300705,48.72384823
medium,0,-61.27,10.74
small,4,32.7133246,29.58406963
medium,0,75.80786093,33.18025403
small,0,-122.342937,47.844033
medium,0,-116.9678174,34.23963205
small,0,-120.056857,37.83536
small,0,-122.3915428,47.79575909
small,1,80.26894533,29.83416882
small,0,-122.359062,48.736721
small,0,76.94171,11.28965
small,0,-122.5589364,47.35299967
small,0,150.7164558,-34.18516324
small,0,-116.551955,48.379985
small,,-116.8430349,33.87858534
medium,0,175.715291,-39.88172973
large,0,72.86009332,41.2047168
medium,0,-95.1472568,39.63843134
small,0,-118.5048871,34.01945681
small,1,92.019575,25.167803
small,0,-119.0048126,36.40201679
small,0,-122.313459,47.641099
small,0,110.410341,-6.990704
small,0,-121.267258,39.941551
small,0,-134.4143382,58.28660242
small,0,-1.941264783,50.63009238
medium,2,92.23034662,24.70412149
medium,0,175.848165,-37.193542
small,0,93.172758,25.195355
medium,0,75.17529327,33.27070612
small,0,-118.6478914,49.1290516
medium,0,-123.586208,45.585918
medium,1,-119.636119,37.72986947
medium,0,-121.431598,39.63016
small,0,-122.7348113,45.73370171
small,0,-120.4786324,37.99292482
medium,1,92.85410625,23.33501164
small,0,-111.793249,34.819988
medium,0,-76.20330571,-13.71153138
small,0,-156.1255391,20.81767658
small,0,-79.3892764,43.69001268
small,0,-83.87750882,36.30159069
small,0,100.214496,5.453011
medium,0,124.6532599,11.20931786
small,0,-0.396445,51.663709
small,0,-122.344906,47.836412
medium,0,-122.2132134,46.71607814
medium,4,76.791735,11.35008
small,0,-124.071433,44.04653643
medium,0,84.43347027,27.79280733
medium,0,125.0019461,10.48486923
small,5,91.75063827,25.08734272
small,0,123.878321,10.349849
small,0,-123.1731346,43.29933485
small,0,30.76919899,46.43091744
medium,1,101.4198768,4.549460532
small,0,-119.7624134,49.75909417
small,0,73.27650031,35.4781125
medium,0,-119.235673,50.77712046
small,0,71.49733827,37.36284311
small,0,-117.5373036,49.6302922
medium,0,41.943132,41.599152
medium,0,-119.2103767,38.3293154
medium,0,75.22770891,33.24199059
medium,0,109.1838786,-7.381149881
medium,0,75.19229171,33.33819588
small,0,-82.59402528,38.07540319
large,1,71.77677082,35.85332031
small,0,-79.82721837,43.23438711
small,0,93.28039349,24.27173018
large,19,91.876945,27.583849
small,0,-86.69190418,37.387811
medium,0,-117.9412065,34.15214903
unknown,0,75.7228768,33.38247258
small,0,-76.83196776,18.12892826
medium,0,75.178026,33.288297
medium,0,-116.9863441,33.83302047
small,0,72.97571516,35.08160909
medium,0,94.09483333,25.69111465
medium,0,88.651914,27.360364
medium,0,73.2667525,40.6429665
small,0,-124.0540224,43.98279054
medium,0,-117.3704058,49.98337245
medium,0,73.00616682,35.11357355
small,0,-79.67403367,43.44327375
large,0,-76.62379815,-11.83785769
small,0,110.422311,-7.004723
unknown,0,93.75079688,23.32140323
medium,0,74.63364102,34.06830898
medium,0,93.66495709,27.14163897
medium,0,93.50102778,27.05957271
small,0,-122.3852767,47.92444973
small,0,33.55887923,-9.15405919
medium,0,-2.952155422,53.40132316
medium,0,-120.324996,38.76486531
small,3,92.15455,22.64753
medium,1,101.829855,25.995587
medium,0,72.89541201,35.03832793
small,0,-77.03854042,18.16886468
small,0,179.991364,-16.53006
small,0,93.61156568,27.104022
small,0,-122.5601456,47.27487982
medium,0,123.4795419,10.03714
small,0,73.24949043,35.46378481
large,0,105.7861277,-6.604482
small,0,-119.9523397,48.06413257
small,0,-2.023652165,51.67903013
unknown,2,-76.51534903,-12.01269625
medium,0,-84.50067398,39.10578115
small,0,92.853913,25.118398
small,0,-116.911834,49.726406
medium,0,-90.87507319,32.36487904
medium,0,106.9650693,-6.697669793
small,0,-116.1451674,43.57998825
small,0,-124.029762,44.164338
medium,0,48.664627,39.036633
small,0,-119.9411009,39.06769834
,0,13.6883749,42.7272715
small,0,152.554007,-30.829127
unknown,0,75.26926793,33.2216593
medium,0,-118.4056832,34.380809
small,0,-122.3890426,47.5182519
small,0,-116.843145,48.464309
small,1,86.035008,20.83341
small,0,-116.4168941,48.75463908
small,0,-123.969925,41.845413
small,2,71.157068,34.10563
small,0,-155.371656,20.041249
small,0,-122.4765807,48.63776081
small,0,-122.3673205,47.94213637
small,0,-119.71544,34.41015853
medium,0,-122.740865,45.915562
small,0,-5.076599066,50.13806158
small,0,38.30385343,-4.843498811
medium,9,96.3086022,25.61953667
medium,2,72.88352146,41.16099153
small,0,-1.855263,53.717863
small,0,-104.9903631,38.92225016
small,0,-82.801658,37.785693
small,0,74.9648329,32.95544044
small,0,-122.25385,47.51576386
very_large,50,71.30557792,35.7276334
small,0,-105.5960863,40.37779708
small,0,-82.984168,39.243182
small,0,-119.082588,50.7920428
small,0,-112.1143653,41.78166509
unknown,4,115.294324,-8.24510133
medium,7,-78.57489565,-7.954477139
medium,0,-118.7098838,46.95593447
small,0,-115.597912,46.12337387
small,0,100.2822934,5.390741506
unknown,0,75.193916,33.370552
medium,0,-122.347205,47.418594
small,0,-106.123089,40.06193208
small,0,-90.38634348,38.34492599
large,0,29.26724852,-20.54287599
small,0,93.04681,25.132228
small,0,93.61882043,27.092916
small,0,-155.0889266,19.73070321
medium,0,105.006749,11.36244543
small,0,148.9364121,-21.31845152
small,0,-119.4930924,50.19521099
small,0,-107.017168,37.25520686
small,0,-122.7867427,45.54554329
small,0,-122.448275,48.623821
small,0,94.10065403,25.6320357
small,0,-86.95613007,36.20785464
small,0,123.5297419,9.774184314
small,0,-119.4488081,34.36345704
small,0,101.418577,12.589702
small,0,-122.754514,45.92401
small,0,115.0920102,-8.279864546
small,3,82.354055,19.641991
medium,0,-120.0516629,37.98298928
medium,0,-116.950975,33.968473
small,0,175.016756,-36.784719
medium,0,-122.4604589,48.95184809
medium,0,124.7102698,11.01601242
medium,1,-72.5129604,18.77238406
medium,0,72.90690683,40.88384133
small,0,-122.38417,47.227674
small,0,-81.499376,36.229474
small,0,-118.4017601,34.124476
small,2,91.125374,23.438189
medium,0,92.78260587,26.96437841
small,0,-116.479598,48.130894
small,0,-111.8567637,41.32696363
medium,2,103.761134,22.771104
small,0,102.0799266,3.300391156
small,0,175.883064,-37.270678
small,0,-122.760786,45.934422
small,0,-121.4617341,39.7602315
small,0,123.876998,10.329022
small,0,84.71592278,28.21798862
small,0,-72.34177825,46.53684224
large,0,105.6688433,26.6726411
small,0,75.19165535,33.336892
small,0,112.8374948,3.086036242
unknown,0,112.595116,1.760867
medium,0,-117.835709,33.9225391
small,0,-122.3035053,48.72678738
medium,0,174.7227399,-36.61481695
medium,0,-119.7586878,49.75158901
large,0,75.77361313,33.25646771
medium,0,75.19213091,33.3373721
medium,,48.29313889,54.372128
large,6,73.42104361,40.88167416
small,0,-84.00841,35.557352
medium,0,-116.369756,48.605862
small,0,-76.70218909,-11.93255048
medium,0,44.6749956,42.25652741
small,0,-116.7682735,47.4616048
small,0,-123.7739535,48.06938284
small,1,-89.33519618,13.70101326
medium,0,178.440048,-18.095193
small,0,-122.438565,48.615529
small,0,-122.7508186,46.45955095
medium,2,93.85748748,26.95223279
small,0,92.67420963,24.0135808
small,0,93.99655231,25.73318099
small,0,-76.88228049,18.11255566
small,0,-122.606856,43.270395
medium,0,75.18134474,33.49573061
medium,0,77.29184098,31.76419233
medium,0,-117.940183,34.149216
medium,1,73.60000632,40.78356656
large,0,123.8760501,10.442036
small,0,94.62220277,26.66354481
medium,0,110.3243565,1.401449275
small,0,-119.0470126,50.68445384
medium,0,-117.3556802,34.28752918
medium,2,75.80816901,33.18368391
medium,1,107.868913,-7.498069
medium,1,89.45570226,25.64319355
medium,2,102.431673,3.983405
small,0,-107.0531393,40.4839954
large,,-76.70147,-11.930724
small,0,-120.1723487,34.52842248
medium,0,37.844734,48.396267
small,0,-119.8489176,38.95349606
large,0,175.069486,-37.267461
small,0,-123.1458391,44.86769902
small,0,110.442857,-7.019422
large,3,42.190688,38.066351
small,0,-82.61794521,35.69046875
small,0,-122.795871,45.580476
medium,1,109.829559,-7.235152
medium,0,-44.302371,-22.912451
medium,0,178.36266,-18.115639
small,0,-104.7448595,37.59593032
large,0,-117.9438775,34.15029849
medium,0,-123.8354432,45.27076031
small,0,17.01749869,51.11925844
small,0,-122.19965,47.505313
small,0,-105.5829874,39.76403558
small,0,-123.5477652,44.42016203
medium,4,104.8439885,25.59124726
small,0,75.19329838,33.3191592
medium,0,74.48467921,42.56345357
small,0,24.25462294,48.11195613
large,0,178.211023,-17.50987
small,0,-122.8232586,45.58963702
medium,0,-119.759662,37.734307
small,0,-118.921159,34.896813
medium,0,-120.6067082,35.13748644
medium,0,94.03225673,25.72019272
medium,0,109.3447288,25.00832371
small,0,-1.914334505,50.70439188
medium,5,119.284278,42.047741
small,0,73.97726045,15.2875681
small,0,-122.5899302,45.34580587
small,2,102.608286,12.856627
small,0,-122.248738,47.959627
medium,0,-119.1263032,50.95048157
medium,0,74.84254061,34.08325186
small,0,-119.7061773,34.41067785
medium,0,85.31637561,28.13673979
small,0,-118.1354978,48.75324647
small,0,-122.721614,45.708725
